host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
16546567,Itanhang,Entire home/apt,1315,3,0,1,365
5467788,So Conrado,Entire home/apt,2175,2,0,2,177
14657621,Itanhang,Entire home/apt,1499,7,0,3,364
62275887,Vila Isabel,Private room,64,1,3,1,365
58485373,Rocha,Private room,101,1,0,1,363
42282366,Vila Isabel,Private room,282,7,0,1,365
51932929,Vila Isabel,Private room,94,1,0,1,365
47461140,Vila Isabel,Private room,120,2,2,4,364
40411494,Vila Isabel,Private room,79,15,0,1,363
2171684,So Cristvo,Private room,124,1,3,1,365
55540495,Praa da Bandeira,Private room,71,1,0,1,364
65945916,Maracan,Private room,300,3,0,1,365
652889,Maracan,Private room,300,1,1,2,364
18998123,Maracan,Private room,75,3,0,1,365
91738040,Maracan,Private room,79,1,0,1,179
14515572,Maracan,Private room,90,1,1,1,365
5834109,Maracan,Private room,131,1,0,1,178
3806788,Maracan,Private room,150,1,0,3,365
14159661,Maracan,Entire home/apt,901,10,0,1,365
190270499,Curicica,Entire home/apt,244,1,1,1,360
83304858,Curicica,Entire home/apt,500,5,0,1,364
2915201,Centro,Entire home/apt,79,3,1,31,364
78952420,Maracan,Private room,79,1,1,1,365
82340775,Taquara,Entire home/apt,199,1,0,1,363
86230327,Maracan,Private room,131,1,0,1,89
85662788,So Cristvo,Entire home/apt,349,1,0,1,365
165588391,Estcio,Entire home/apt,154,2,1,1,317
13044752,Cidade Nova,Entire home/apt,300,10,0,1,365
49148640,Santa Teresa,Entire home/apt,79,1,2,1,333
17463102,Taquara,Entire home/apt,639,1,0,1,364
83980964,Jacarepagu,Entire home/apt,500,8,0,1,364
82946224,So Cristvo,Entire home/apt,391,2,1,3,180
2590921,Gardnia Azul,Entire home/apt,901,1,0,1,362
76945328,Barra da Tijuca,Shared room,105,5,0,6,365
8162308,Barra da Tijuca,Shared room,240,3,13,3,363
65367720,So Conrado,Shared room,64,1,0,3,365
15265502,Alto da Boa Vista,Shared room,1619,2,0,1,364
84476451,Freguesia (Jacarepagu),Entire home/apt,1600,21,0,1,364
497786,So Conrado,Shared room,56,1,0,8,175
14677232,Vila Isabel,Entire home/apt,590,1,0,1,365
76945328,Barra da Tijuca,Shared room,101,5,0,6,364
12649171,So Francisco Xavier,Entire home/apt,699,1,0,1,365
14891769,Vila Isabel,Entire home/apt,789,4,0,1,365
47461140,Vila Isabel,Entire home/apt,349,2,0,4,364
55101789,Vila Isabel,Entire home/apt,300,3,2,1,365
5983189,Riachuelo,Entire home/apt,218,3,2,1,365
114633371,Vila Isabel,Entire home/apt,101,2,0,1,99
16042265,Vila Isabel,Entire home/apt,496,15,0,2,365
12653137,Praa da Bandeira,Entire home/apt,173,3,3,1,358
106789203,Estcio,Entire home/apt,101,3,3,1,88
14123468,Maracan,Entire home/apt,2066,14,0,1,365
28878257,Maracan,Entire home/apt,999,4,1,1,13
54492729,Santo Cristo,Entire home/apt,300,4,0,1,89
79722389,Jacarepagu,Private room,45,1,6,2,350
13077700,Maracan,Entire home/apt,1198,15,0,1,365
65609208,Maracan,Entire home/apt,481,6,0,2,365
82843320,Itanhang,Private room,364,1,10,3,361
14981492,Gardnia Azul,Entire home/apt,1100,1,0,1,365
141851907,Praa da Bandeira,Entire home/apt,79,2,12,1,9
84682564,Maracan,Entire home/apt,3005,1,0,1,89
83485867,So Cristvo,Entire home/apt,101,1,1,1,364
70707960,Centro,Entire home/apt,165,2,28,1,301
25239795,Tijuca,Entire home/apt,79,1,3,3,337
54336073,Itanhang,Private room,210,1,0,5,365
75081887,Taquara,Private room,113,2,2,1,365
27008323,So Conrado,Private room,300,1,0,1,365
56117168,So Conrado,Private room,263,5,0,1,365
168973792,Barra da Tijuca,Entire home/apt,252,2,0,1,365
7613166,Centro,Private room,38,2,12,1,72
66503486,Recreio dos Bandeirantes,Shared room,150,1,0,1,364
50576858,Centro,Private room,71,2,27,1,88
26872290,Barra da Tijuca,Private room,252,1,0,3,180
54336073,Itanhang,Private room,192,1,0,5,90
10465605,Curicica,Private room,150,1,0,6,356
54988896,Curicica,Entire home/apt,109,2,0,1,48
140123121,Taquara,Private room,120,1,0,1,178
38896400,Pechincha,Private room,154,1,1,2,365
32869538,Jacarepagu,Entire home/apt,548,60,0,1,362
101725579,Curicica,Entire home/apt,90,6,0,1,83
70860678,Taquara,Private room,252,4,1,1,364
82486234,Jacarepagu,Entire home/apt,901,5,0,1,88
57420498,Jacarepagu,Entire home/apt,90,2,17,1,9
2091487,Maracan,Private room,41,1,59,1,288
63761642,Curicica,Private room,60,10,0,6,363
43811798,Jacarepagu,Entire home/apt,188,2,16,2,351
71007710,Jacarepagu,Entire home/apt,398,3,0,1,90
49827392,Jacarepagu,Entire home/apt,398,1,1,1,365
60366336,Jacarepagu,Entire home/apt,770,2,0,1,356
83389557,Maracan,Private room,60,1,26,2,21
16784675,Jacarepagu,Entire home/apt,563,3,0,1,358
85354225,Vasco da Gama,Private room,143,1,1,2,365
13461877,Jacarepagu,Private room,601,5,0,1,89
543394,Estcio,Private room,109,1,0,3,362
12688051,Taquara,Private room,267,2,0,1,365
161921235,So Conrado,Entire home/apt,3001,1,0,3,180
4818504,Maracan,Private room,150,2,0,6,178
36139125,Jacarepagu,Private room,150,1,1,3,364
56036772,Freguesia (Jacarepagu),Private room,162,1,0,1,365
15355146,Tijuca,Private room,300,3,0,1,365
61241985,Jacarepagu,Private room,180,2,0,1,365
18016558,So Cristvo,Private room,34,3,0,1,365
77153897,So Conrado,Entire home/apt,3380,15,0,1,83
14447555,So Cristvo,Private room,75,1,0,2,236
48653734,Taquara,Private room,71,2,0,7,364
28402127,Itanhang,Entire home/apt,222,10,2,1,177
2205293,Barra da Tijuca,Private room,319,1,0,1,365
17272650,Barra da Tijuca,Private room,259,2,0,4,365
133134626,Estcio,Private room,75,1,12,1,353
45860255,Gamboa,Private room,49,7,8,2,51
159750511,Estcio,Private room,41,2,4,1,293
27484946,So Conrado,Private room,451,3,0,1,363
17272650,Barra da Tijuca,Private room,331,2,0,4,365
75574444,Centro,Private room,60,3,6,1,362
8162308,Barra da Tijuca,Private room,319,4,1,3,364
103192028,Estcio,Private room,75,1,4,3,179
56361731,Jacarepagu,Entire home/apt,222,1,0,1,365
28008470,Alto da Boa Vista,Private room,188,1,0,1,365
17272650,Barra da Tijuca,Private room,252,1,0,4,365
175815354,Estcio,Private room,49,7,0,1,350
24497441,Alto da Boa Vista,Private room,398,1,0,1,358
89413268,Praa da Bandeira,Private room,101,7,0,1,89
82512281,Maracan,Private room,79,1,1,1,89
35101590,Curicica,Private room,177,1,2,1,365
13381398,Pechincha,Private room,199,1,0,1,364
159595664,So Cristvo,Private room,131,1,0,2,90
84762696,Taquara,Private room,75,1,2,1,358
77784205,Cidade de Deus,Private room,263,1,1,1,362
39281312,Tijuca,Private room,98,6,0,1,365
76115824,Maracan,Private room,240,5,0,1,362
167518139,Rocha,Private room,79,1,0,2,365
159829599,Maracan,Private room,60,1,3,1,179
52098720,Pechincha,Private room,563,1,0,1,365
77653979,Estcio,Private room,188,1,0,1,365
167518139,Rocha,Private room,79,1,0,2,180
30702601,Sampaio,Shared room,75,1,0,2,180
13452649,Engenho Novo,Shared room,64,7,0,2,365
130571361,Pechincha,Private room,71,2,5,1,180
44369328,Taquara,Private room,94,1,3,1,363
87293810,Jacarepagu,Private room,398,2,0,1,365
71501585,Cidade de Deus,Private room,500,2,0,1,362
188956835,Taquara,Private room,98,1,0,1,359
195042943,Jo,Shared room,68,1,1,1,347
164484089,Barra da Tijuca,Shared room,79,1,2,2,238
126518466,Taquara,Private room,41,1,4,1,365
86901591,Curicica,Private room,300,1,0,4,363
185105483,Curicica,Private room,71,1,0,1,365
76830487,Jacarepagu,Private room,109,2,11,2,192
117309092,Freguesia (Jacarepagu),Private room,64,1,4,2,90
497786,So Conrado,Shared room,75,1,1,8,365
81127658,Freguesia (Jacarepagu),Entire home/apt,300,1,0,2,89
125412853,Maracan,Entire home/apt,158,2,1,1,90
9053138,Maracan,Entire home/apt,1127,5,0,1,365
12400187,Barra da Tijuca,Shared room,699,4,0,1,365
52467810,Cidade Nova,Entire home/apt,207,4,1,1,179
8162308,Barra da Tijuca,Shared room,120,4,0,3,363
14860765,Santa Teresa,Entire home/apt,1499,30,0,1,365
12379443,Maracan,Entire home/apt,1799,1,0,1,365
15871654,Alto da Boa Vista,Shared room,60,1,1,4,365
22172229,Pechincha,Entire home/apt,150,2,2,3,362
12535588,Freguesia (Jacarepagu),Entire home/apt,999,7,0,1,365
78922975,Praa da Bandeira,Entire home/apt,398,3,0,1,89
22724745,Centro,Entire home/apt,75,2,0,3,111
73195982,Curicica,Entire home/apt,699,2,0,2,364
15740871,Vila Isabel,Entire home/apt,601,1,0,1,365
161921235,So Conrado,Entire home/apt,1198,1,1,3,93
17041548,Vila Isabel,Private room,90,1,1,2,88
147191098,Jacarepagu,Private room,2501,1,0,30,365
100015740,Santo Cristo,Private room,500,1,0,1,179
170699402,Maracan,Private room,131,1,1,1,173
15636540,Estcio,Private room,210,1,0,1,365
83714303,Taquara,Private room,45,1,7,1,180
20026739,Cidade Nova,Private room,376,1,1,1,363
3553048,Vila Isabel,Private room,49,1,0,1,364
896919,Centro,Private room,451,3,0,1,365
69740198,Praa da Bandeira,Private room,252,3,0,2,364
533278,Santo Cristo,Private room,263,1,0,1,365
32054431,Vila Isabel,Private room,169,1,0,3,180
84296455,Taquara,Private room,349,1,0,1,83
116302533,Estcio,Private room,199,1,1,1,365
83930137,So Francisco Xavier,Private room,49,1,0,1,365
91207692,Jardim Botnico,Entire home/apt,300,1,1,1,89
34219402,Centro,Entire home/apt,143,2,0,1,365
36698788,Barra da Tijuca,Private room,131,2,0,2,365
114787411,Centro,Entire home/apt,601,4,0,1,365
10703964,Centro,Entire home/apt,184,3,1,2,164
11372786,Centro,Entire home/apt,398,3,0,1,365
13577162,Taquara,Entire home/apt,349,2,0,2,363
75019523,Taquara,Entire home/apt,1401,5,0,1,363
13365751,Mangueira,Entire home/apt,297,1,1,3,365
14583225,So Francisco Xavier,Entire home/apt,1198,1,0,1,180
99805918,Cidade Nova,Entire home/apt,150,4,0,1,363
116203599,Curicica,Entire home/apt,300,4,1,2,89
14455070,Riachuelo,Entire home/apt,849,1,0,1,365
16154482,Rocha,Entire home/apt,1499,1,0,1,365
83570172,Tanque,Entire home/apt,488,1,0,1,365
1321905,So Conrado,Entire home/apt,4879,10,0,1,365
22583995,Santa Teresa,Entire home/apt,259,3,0,1,365
71497289,Jacarepagu,Entire home/apt,939,10,0,1,365
13785748,So Cristvo,Entire home/apt,1991,20,0,1,365
187894209,Jacarepagu,Private room,71,10,0,1,90
74901161,Riachuelo,Private room,376,1,0,1,358
61996756,Estcio,Private room,150,1,1,1,364
5885968,Estcio,Private room,150,2,2,2,365
77545395,So Francisco Xavier,Private room,349,30,0,3,365
73408194,Itanhang,Entire home/apt,1878,1,2,1,364
606990,Itanhang,Entire home/apt,4199,7,0,1,179
150465927,Jo,Entire home/apt,3756,4,0,7,365
5155775,Santa Teresa,Private room,101,2,10,2,365
86586072,Vila Isabel,Private room,214,1,0,1,364
11768026,So Conrado,Entire home/apt,4000,7,0,1,365
10810374,Jo,Entire home/apt,999,7,0,3,364
24446407,Barra da Tijuca,Entire home/apt,601,4,1,2,365
2248279,Estcio,Private room,162,1,0,5,356
15198161,Praa da Bandeira,Private room,98,4,0,2,180
65625010,Jacarepagu,Private room,75,2,1,1,177
47063622,Vila Isabel,Private room,120,1,1,3,89
55725993,Centro,Private room,131,1,0,1,365
44994758,Itanhang,Entire home/apt,5198,15,0,1,180
7649446,Gamboa,Private room,162,3,1,1,365
79081523,Catumbi,Private room,150,1,1,2,364
27217670,Itanhang,Entire home/apt,334,6,2,1,358
9140577,Maracan,Private room,500,1,0,1,365
29223276,Barra da Tijuca,Entire home/apt,1499,2,1,1,359
5320188,Barra da Tijuca,Entire home/apt,203,20,0,2,364
87609220,Vila Isabel,Private room,222,1,0,2,180
4987482,Taquara,Private room,744,1,0,1,365
87290149,Maracan,Private room,199,1,0,1,365
72280745,So Conrado,Entire home/apt,774,3,0,2,358
13325371,Santa Teresa,Private room,71,3,1,1,365
15198161,Praa da Bandeira,Private room,90,3,0,2,90
592995,Centro,Private room,113,3,3,2,365
28229554,Estcio,Private room,169,3,0,1,365
34125574,Maracan,Private room,150,1,2,1,88
41190102,Taquara,Private room,68,1,1,1,364
63761642,Jacarepagu,Private room,94,10,1,6,358
82850187,So Cristvo,Private room,199,1,0,1,365
2012240,Barra da Tijuca,Entire home/apt,999,5,0,2,362
72937682,Jacarepagu,Private room,319,3,0,1,358
78896342,Pechincha,Entire home/apt,376,7,0,1,89
53870498,Barra da Tijuca,Entire home/apt,901,3,0,2,364
71576305,Pechincha,Entire home/apt,992,15,0,1,173
37181429,Itanhang,Entire home/apt,1998,7,1,1,179
10794902,Jacarepagu,Entire home/apt,300,10,1,1,358
26677229,Taquara,Entire home/apt,398,7,0,1,90
2430567,Barra da Tijuca,Entire home/apt,601,14,0,1,365
14315601,Jo,Entire home/apt,4999,3,0,33,363
10383250,So Conrado,Entire home/apt,11001,3,0,18,363
14315601,Itanhang,Entire home/apt,3500,5,0,33,364
3413189,So Conrado,Entire home/apt,12207,3,1,57,365
4981026,Praa da Bandeira,Private room,49,2,18,1,83
86659771,Maracan,Private room,146,1,1,1,365
59383678,Praa da Bandeira,Private room,101,1,1,1,358
16234387,So Cristvo,Private room,120,1,0,2,365
3413189,So Conrado,Entire home/apt,5634,5,0,57,363
53252131,Maracan,Private room,79,1,5,1,365
27758411,So Francisco Xavier,Entire home/apt,165,1,29,1,79
48756600,Vila Isabel,Entire home/apt,150,1,28,1,355
6082535,Tijuca,Private room,90,1,5,1,364
165975816,Maracan,Private room,71,1,0,2,357
17272650,Barra da Tijuca,Private room,349,2,0,4,365
56941567,Taquara,Private room,53,1,13,2,180
26748682,Curicica,Private room,75,1,9,13,77
54336073,Itanhang,Private room,101,1,0,5,365
182580987,Freguesia (Jacarepagu),Private room,79,1,1,3,365
82161955,Jacarepagu,Entire home/apt,349,5,1,1,362
150778885,Tijuca,Private room,79,1,11,1,344
86864445,Curicica,Entire home/apt,139,3,1,1,87
23391679,Santa Teresa,Private room,500,1,2,1,180
103192028,Estcio,Private room,75,2,2,3,364
167576710,Maracan,Private room,45,2,5,2,365
89337462,Centro,Private room,79,1,2,1,363
58978146,Maracan,Private room,56,2,4,1,84
182382852,Santa Teresa,Private room,300,2,0,1,363
92481355,So Francisco Xavier,Private room,199,1,17,1,364
104682870,Alto da Boa Vista,Entire home/apt,8000,4,0,1,365
3935416,Itanhang,Entire home/apt,1998,3,15,1,282
95911625,Taquara,Private room,101,1,0,2,363
4168313,Santa Teresa,Private room,315,2,0,6,365
194693378,Maracan,Private room,56,7,2,1,87
79748690,Maracan,Private room,34,30,0,1,365
304435,Itanhang,Private room,199,2,2,2,365
85851597,Maracan,Private room,64,90,45,1,8
53496753,Alto da Boa Vista,Private room,939,1,0,1,365
1304355,Maracan,Private room,64,1,3,1,173
69740198,Praa da Bandeira,Private room,199,3,1,2,364
88025313,Santa Teresa,Private room,146,11,0,2,365
32984965,Taquara,Private room,109,1,1,2,365
63761642,Taquara,Private room,94,5,0,6,89
86901591,Curicica,Private room,421,1,0,4,363
159358084,Vila Isabel,Private room,38,1,10,1,81
168797710,Vila Isabel,Private room,75,1,8,1,365
148144603,So Francisco Xavier,Private room,49,1,1,1,133
161319100,Jacarepagu,Private room,319,1,1,2,358
56751075,Barra da Tijuca,Entire home/apt,131,3,18,1,364
140979215,So Cristvo,Private room,101,30,1,1,180
115185817,Riachuelo,Private room,53,10,0,3,365
1796794,So Cristvo,Private room,101,7,1,5,363
47063622,Vila Isabel,Private room,64,1,3,3,90
18995321,Maracan,Private room,139,2,13,3,89
55102702,So Cristvo,Private room,131,1,3,2,365
203547248,Rocha,Private room,79,1,0,1,230
83550859,Maracan,Private room,150,1,4,1,90
168490561,Riachuelo,Private room,75,1,1,1,365
15201194,Maracan,Private room,90,3,1,2,363
134865515,Barra da Tijuca,Entire home/apt,342,1,6,1,268
51932480,So Cristvo,Private room,150,7,0,1,363
61367560,Alto da Boa Vista,Entire home/apt,173,1,5,1,90
127463484,So Conrado,Entire home/apt,300,2,4,1,351
5107461,Vila Isabel,Private room,49,2,3,1,340
87609220,Vila Isabel,Private room,169,1,0,2,180
30165706,So Conrado,Entire home/apt,218,2,2,4,365
114683060,Vila Isabel,Private room,101,1,5,1,364
107159423,Vila Isabel,Private room,71,2,6,3,364
2869372,Vila Isabel,Private room,75,1,13,1,363
88230531,Maracan,Private room,101,1,3,1,180
11457737,Vila Isabel,Private room,101,3,2,1,364
16069377,Jacarepagu,Private room,500,1,0,1,365
4818504,Maracan,Private room,252,2,0,6,177
115185817,Riachuelo,Private room,56,10,0,3,365
159595664,So Cristvo,Private room,188,1,0,2,364
56099065,Maracan,Private room,293,2,0,1,365
86083543,So Cristvo,Private room,376,1,0,1,89
4818504,Maracan,Private room,300,2,0,6,177
43645964,Pechincha,Private room,41,3,0,2,349
73212819,Sampaio,Private room,203,3,0,2,87
10553239,Santa Teresa,Private room,150,2,4,1,365
58615617,So Francisco Xavier,Private room,349,3,0,2,363
53211216,Vila Isabel,Private room,56,5,1,2,90
157980347,Maracan,Private room,999,30,0,1,365
75812527,Maracan,Private room,601,1,0,1,89
53211216,Vila Isabel,Private room,34,10,1,2,365
85187349,Pechincha,Private room,94,1,0,2,365
102412914,Taquara,Private room,64,1,0,1,365
151709947,Recreio dos Bandeirantes,Entire home/apt,300,4,0,17,364
53913803,Recreio dos Bandeirantes,Entire home/apt,796,2,2,1,41
48514074,Vargem Pequena,Entire home/apt,1998,10,0,1,365
12764350,Maracan,Entire home/apt,289,7,0,1,363
85155819,Taquara,Entire home/apt,300,5,0,1,362
15350930,Maracan,Entire home/apt,1998,1,0,1,365
85969799,Praa da Bandeira,Entire home/apt,699,1,0,1,89
64558948,Itanhang,Private room,300,1,0,1,365
82735301,Cidade de Deus,Entire home/apt,751,1,0,1,364
11519438,Maracan,Entire home/apt,500,3,0,1,365
35488585,Jacarepagu,Private room,101,1,0,1,365
72759037,Jacarepagu,Entire home/apt,1127,1,0,1,363
171412248,Jacarepagu,Private room,38,1,0,1,346
190303056,Jacarepagu,Private room,101,2,0,1,364
63944338,Taquara,Entire home/apt,20000,6,0,1,365
14857651,Itanhang,Private room,300,1,0,1,365
4426879,Maracan,Entire home/apt,2817,1,0,2,365
82843320,Itanhang,Private room,68,1,6,3,364
187621192,Vila Isabel,Shared room,75,1,1,1,335
157964973,Itanhang,Private room,41,1,0,1,365
95476972,Itanhang,Private room,150,1,0,1,358
69679441,Jacarepagu,Private room,131,3,1,2,363
83960756,Jacarepagu,Private room,481,2,0,1,365
32054431,Vila Isabel,Shared room,41,1,1,3,180
32054431,Vila Isabel,Shared room,49,1,2,3,90
14332661,Estcio,Shared room,38,1,15,3,365
77494122,Tanque,Entire home/apt,135,3,0,1,362
71496772,Taquara,Entire home/apt,282,2,1,3,365
54674293,Tijuca,Private room,199,1,0,1,365
31796857,So Cristvo,Private room,222,1,0,1,365
622730,So Cristvo,Private room,225,1,1,2,365
53354344,Jacarepagu,Entire home/apt,751,5,0,1,88
83526515,Pechincha,Entire home/apt,751,7,0,1,365
71717756,Taquara,Entire home/apt,349,7,0,1,364
84951660,Cidade Nova,Entire home/apt,451,5,0,1,365
153952078,Praa da Bandeira,Entire home/apt,177,2,1,1,363
96030369,Santa Teresa,Entire home/apt,199,3,1,2,362
2800424,So Conrado,Entire home/apt,1427,2,1,2,364
54660211,Vila Isabel,Private room,41,1,8,2,81
122218279,Santa Teresa,Entire home/apt,282,2,0,1,362
84557134,Jacarepagu,Entire home/apt,1799,20,0,1,363
47541146,Vila Isabel,Private room,101,1,0,1,89
71104245,Itanhang,Entire home/apt,1878,1,0,1,365
209999466,Curicica,Entire home/apt,165,1,0,1,112
68415659,Taquara,Entire home/apt,199,1,1,2,308
56519484,So Conrado,Entire home/apt,4695,7,0,3,362
6196641,Riachuelo,Private room,500,5,0,1,365
110637209,Santa Teresa,Entire home/apt,601,5,0,1,90
33687645,So Conrado,Entire home/apt,2501,1,0,1,365
87600493,Taquara,Entire home/apt,500,1,0,1,365
12113370,Jo,Entire home/apt,7801,5,0,1,358
12108066,Taquara,Private room,3500,1,0,1,365
12348915,Jacarepagu,Private room,71,1,3,1,267
26955115,Taquara,Private room,199,1,0,1,365
27503601,Gamboa,Private room,218,1,2,1,365
188313731,Vila Isabel,Private room,120,2,1,1,365
92902673,Vila Isabel,Private room,101,2,0,1,87
49261763,Recreio dos Bandeirantes,Entire home/apt,53,300,0,1,358
88505696,Taquara,Private room,71,1,1,1,365
38896400,Taquara,Private room,120,1,2,2,180
89546448,Pechincha,Private room,150,1,3,1,365
182230761,Estcio,Entire home/apt,101,1,3,1,355
14005591,Maracan,Private room,289,2,2,1,342
16677063,So Cristvo,Private room,101,1,0,1,365
189702931,Riachuelo,Entire home/apt,71,3,1,1,310
