host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
84491593,Luas Felipe,Ipanema  ,Entire home/apt,751,1,0,,,1,365
84492593,Eduardo,Recreio dos Bandeirantes,Entire home/apt,94,2,6,04/04/2018,0.23,1,361
84496251,Joalo Vitor,Leblon  ,Entire home/apt,1998,4,0,,,1,89
84496774,Raphael,Recreio dos Bandeirantes,Entire home/apt,601,1,0,,,1,0
84497083,Bruna,Andaraa  ,Private room,188,1,0,,,1,0
84497234,Valeria,Barra da Tijuca,Entire home/apt,601,1,0,,,1,358
84497944,Ci,Jacarepagua  ,Entire home/apt,79,4,0,,,2,103
84497944,Ci,Jacarepagua  ,Private room,199,3,0,,,2,0
84497975,Caroline,Vargem Pequena ,Entire home/apt,349,3,0,,,1,364
84498044,Marcia Regina,Freguesia (Jacarepagua) ,Entire home/apt,173,7,0,,,1,0
84500901,Isis,Centro  ,Entire home/apt,120,1,2,20/10/2016,0.08,1,0
84501926,Bruno,Pechincha  ,Entire home/apt,548,10,0,,,1,362
84502372,Sergio,Barra da Tijuca,Entire home/apt,274,3,0,,,1,363
84504503,Marcello,Flamengo  ,Entire home/apt,120,2,13,03/10/2018,0.79,1,153
84505779,Marco,Barra da Tijuca,Entire home/apt,10438,2,0,,,1,0
84506943,Jane,Flamengo  ,Entire home/apt,300,10,0,,,1,364
84507338,Amanda,Santa Teresa ,Private room,101,19,0,,,1,362
84507948,Ubirajara,Barra da Tijuca,Entire home/apt,800,3,0,,,1,87
84509196,Jalia,Jacarepagua  ,Entire home/apt,560,13,1,19/07/2016,0.04,1,0
84509929,Liciane,Vila Isabel ,Entire home/apt,500,10,0,,,1,0
84510776,Miriam,Santa Teresa ,Private room,376,1,0,,,1,0
84512915,Bianca,Parque Colambia ,Shared room,120,1,0,,,1,365
84515592,Ederson,Jacarepagua  ,Entire home/apt,980,3,0,,,1,0
84519679,Mariana,Leblon  ,Private room,131,2,0,,,1,0
84520862,Roberta,Barra da Tijuca,Entire home/apt,601,1,1,15/08/2016,0.04,3,89
84520862,Roberta,Joa  ,Entire home/apt,601,2,1,20/08/2016,0.04,3,89
84520862,Roberta,Ipanema  ,Entire home/apt,999,3,0,,,3,87
84522141,Renata,Vargem Pequena ,Entire home/apt,86,2,0,,,1,0
84527379,Eduardo,Salo Conrado ,Entire home/apt,1998,1,0,,,1,365
84527857,Marlene,Copacabana  ,Entire home/apt,999,2,0,,,1,0
84530681,Gabriel,Barra da Tijuca,Entire home/apt,252,2,2,25/10/2016,0.08,1,364
84533893,Gabriel,Jardim Botanico ,Entire home/apt,451,2,1,19/08/2016,0.04,1,0
84533996,Natalia,Catete  ,Private room,188,2,0,,,1,365
84537685,Margarete,Barra da Tijuca,Private room,376,1,1,22/08/2016,0.04,2,364
84537685,Margarete,Barra da Tijuca,Private room,188,3,0,,,2,365
84541301,Metrapole,Catete  ,Private room,188,1,0,,,1,0
84542316,Alexsandra,Jacarepagua  ,Private room,398,3,0,,,3,0
84542316,Alexsandra,Jacarepagua  ,Private room,398,1,1,14/08/2016,0.04,3,365
84542316,Alexsandra,Jacarepagua  ,Private room,451,1,0,,,3,364
84543410,Natali,Vargem Pequena ,Private room,214,4,0,,,1,0
84550008,Ciro,Maracanal  ,Private room,162,3,0,,,1,364
84551570,Marcos,Salo Cristavalo ,Shared room,101,1,0,,,1,0
84552048,Cris,Humaita  ,Private room,71,1,0,,,1,363
84553230,Leandro,Vila Isabel ,Private room,150,1,3,21/08/2016,0.11,1,0
84553413,Karina,Flamengo  ,Private room,131,2,0,,,4,364
84553413,Karina,Flamengo  ,Private room,60,2,1,01/02/2018,0.12,4,364
84553413,Karina,Flamengo  ,Private room,86,2,2,25/09/2017,0.1,4,364
84553413,Karina,Flamengo  ,Entire home/apt,361,3,3,14/02/2018,0.14,4,345
84553709,Eduardo,Barra da Tijuca,Entire home/apt,252,15,1,23/08/2016,0.04,1,0
84554758,Marco,Barra da Tijuca,Entire home/apt,1315,5,0,,,1,0
84555471,Gabriel,Recreio dos Bandeirantes,Entire home/apt,297,2,5,17/09/2017,0.19,1,0
84555483,Janaina,Jacarepagua  ,Entire home/apt,1352,30,0,,,1,365
84557134,Carmen Lucia,Jacarepagua  ,Entire home/apt,1799,20,0,,,1,363
84558429,Valaria,Jacarepagua  ,Entire home/apt,826,1,0,,,1,89
84562398,Gynna,Barra da Tijuca,Entire home/apt,3001,1,0,,,1,364
84562409,Gabriela,Leme  ,Entire home/apt,398,7,0,,,1,364
84563538,Alberto,Flamengo  ,Entire home/apt,500,1,0,,,1,0
84564585,Renata,Recreio dos Bandeirantes,Entire home/apt,601,2,8,08/09/2018,0.31,1,355
84565135,Francisca,Barra da Tijuca,Private room,398,1,0,,,1,364
84566433,Fabiana,Tijuca  ,Entire home/apt,451,7,0,,,1,362
84566555,Maria Paula,Copacabana  ,Entire home/apt,939,1,0,,,1,365
84567194,Tatiana,Barra da Tijuca,Private room,150,2,1,18/09/2017,0.08,1,0
84568660,Tatiana,Barra da Tijuca,Entire home/apt,999,7,0,,,1,365
84569159,Cintia,Copacabana  ,Entire home/apt,1277,7,0,,,1,0
84569339,Maria Ofalia,Leme  ,Entire home/apt,800,2,0,,,1,365
84569546,Ana Claudia,Jacarepagua  ,Private room,879,1,2,14/08/2018,0.43,1,365
84569859,Maria Dalva,Copacabana  ,Private room,518,5,0,,,1,0
84569873,Aline,Anil  ,Entire home/apt,800,1,0,,,1,0
84570681,Lavinia,Centro  ,Entire home/apt,398,1,0,,,1,364
84571304,Joalo Paulo,Barra da Tijuca,Private room,398,2,0,,,1,364
84571475,Leonardo,Copacabana  ,Entire home/apt,398,1,0,,,1,345
84576717,Joseane,Grajaa  ,Private room,79,1,0,,,1,365
84577993,Paulo,Copacabana  ,Entire home/apt,500,1,0,,,2,362
84577993,Paulo,Copacabana  ,Entire home/apt,500,10,0,,,2,365
84581770,Marli,Itanhanga  ,Entire home/apt,451,7,0,,,1,365
84582171,Yasmim,Praasa da Bandeira,Private room,180,1,0,,,1,0
84582400,Paulo,Barra da Tijuca,Private room,300,7,0,,,1,362
84582588,Celia,Andaraa  ,Private room,75,1,0,,,1,0
84583239,Giovana,Humaita  ,Entire home/apt,924,1,0,,,1,358
84583705,Marcelo,Barra da Tijuca,Private room,451,2,1,19/07/2016,0.04,1,358
84584441,Flavia,Copacabana  ,Entire home/apt,601,15,0,,,1,363
84588693,Ozana,Barra da Tijuca,Private room,563,2,0,,,2,363
84588693,Ozana,Barra da Tijuca,Private room,657,1,0,,,2,363
84589040,Marcio,Paqueta  ,Entire home/apt,199,4,1,28/02/2017,0.05,1,363
84592536,Renato,Laranjeiras  ,Entire home/apt,451,5,0,,,1,0
84594753,Antonio,Flamengo  ,Private room,199,5,0,,,1,362
84597288,Carla,Flamengo  ,Private room,60,1,3,21/07/2017,0.15,1,0
84600929,Rafael,Copacabana  ,Entire home/apt,901,5,0,,,1,0
84602012,Carlos Eduardo,Bento Ribeiro ,Entire home/apt,601,1,0,,,1,358
84615489,Eunice,Jacarepagua  ,Entire home/apt,192,3,8,19/09/2017,0.3,1,363
84661462,Sandra,Maracanal  ,Entire home/apt,901,15,0,,,1,364
84664984,Roberta,Copacabana  ,Entire home/apt,1300,7,0,,,1,363
84669820,Tobias,Copacabana  ,Private room,398,2,0,,,1,0
84670169,Ana Carolina,Tijuca  ,Entire home/apt,905,10,0,,,1,0
84671775,Daniel,Recreio dos Bandeirantes,Entire home/apt,199,1,3,01/03/2017,0.11,1,364
84674618,Leonardo,Vila Militar ,Entire home/apt,2254,1,0,,,1,365
84674892,Rafael,Barra da Tijuca,Entire home/apt,901,5,0,,,1,358
84676991,Carlos,Barra da Tijuca,Entire home/apt,451,1,0,,,1,89
84678065,Sandro,Copacabana  ,Entire home/apt,699,6,1,21/08/2016,0.04,2,88
84678065,Sandro,Copacabana  ,Private room,120,2,1,09/12/2016,0.04,2,83
84679289,Alexandre,Leblon  ,Private room,150,2,1,19/08/2016,0.04,1,364
84680133,Maria Cristina,Barra da Tijuca,Entire home/apt,349,3,4,01/03/2017,0.15,1,338
84681994,Milton,Jacarepagua  ,Entire home/apt,849,1,0,,,2,364
84681994,Milton,Jacarepagua  ,Private room,398,1,0,,,2,364
84682564,Juliana,Maracanal  ,Entire home/apt,3005,1,0,,,1,89
84682646,Ligia,Jacarepagua  ,Entire home/apt,1502,5,0,,,2,362
84682646,Ligia,Barra da Tijuca,Private room,977,5,0,,,2,0
84687491,Virginia,Recreio dos Bandeirantes,Entire home/apt,901,1,5,15/10/2017,0.23,1,364
84687510,Eliane,Copacabana  ,Private room,109,5,5,29/01/2018,0.18,1,158
84688504,Izabel,Tijuca  ,Entire home/apt,349,7,0,,,1,362
84688920,Gustavo,Flamengo  ,Entire home/apt,349,1,1,02/01/2017,0.05,1,0
84693388,Fabio,Leblon  ,Entire home/apt,950,10,0,,,1,180
84701901,Eduardo,Jacarepagua  ,Entire home/apt,1499,20,0,,,1,0
84703247,Pedro,Barra da Tijuca,Private room,999,1,0,,,1,365
84704364,Rudan,Recreio dos Bandeirantes,Entire home/apt,800,15,0,,,1,363
84704463,Giovani,Catete  ,Entire home/apt,105,3,6,25/09/2017,0.23,1,0
84704859,Marilza,Todos os Santos,Entire home/apt,282,10,0,,,1,363
84704904,Marcelo,Barra da Tijuca,Private room,999,5,0,,,1,358
84705244,Marcelo,Piedade  ,Private room,146,3,0,,,1,364
84706076,Janete,Santa Teresa ,Entire home/apt,500,3,0,,,1,89
84706105,Erica,Barra da Tijuca,Entire home/apt,131,2,13,07/10/2018,1.88,1,143
84706221,Lindita,Copacabana  ,Private room,612,3,0,,,1,362
84709949,Silvia Cristina,Leme  ,Entire home/apt,222,3,2,12/09/2016,0.08,1,365
84711685,Tatiana,Marechal Hermes ,Shared room,180,8,0,,,1,87
84713490,Mauracio,Barra da Tijuca,Entire home/apt,4000,7,0,,,1,363
84713691,Diogo,Humaita  ,Private room,331,8,0,,,1,365
84714472,Marcelo,Recreio dos Bandeirantes,Entire home/apt,398,7,0,,,1,362
84717625,Bruna,Anil  ,Entire home/apt,436,5,0,,,1,88
84720300,Rose,Taquara  ,Entire home/apt,939,1,0,,,1,365
84720876,Ronaldo,Barra da Tijuca,Entire home/apt,199,1,0,,,1,0
84722305,Marcelo,Guaratiba  ,Entire home/apt,3001,10,0,,,1,88
84722576,Thiago,Tanque  ,Entire home/apt,300,7,0,,,1,0
84728259,Vanessa,Jacarepagua  ,Private room,300,1,1,22/08/2016,0.04,1,0
84728407,Tatiana,Leblon  ,Private room,192,20,0,,,1,364
84731482,Dabora,Aboliasalo  ,Entire home/apt,300,1,0,,,1,362
84733726,Ossanha,Copacabana  ,Entire home/apt,3756,1,0,,,1,365
84736808,Karioca,Recreio dos Bandeirantes,Entire home/apt,732,1,0,,,1,365
84739587,Priscila,Freguesia (Jacarepagua) ,Entire home/apt,1551,10,0,,,1,89
84749552,Tiago,Tijuca  ,Entire home/apt,120,1,0,,,1,0
84756622,Liz,Recreio dos Bandeirantes,Private room,199,7,0,,,1,362
84757759,Newton,Bento Ribeiro ,Entire home/apt,124,7,0,,,1,364
84759900,Joao Paulo,Freguesia (Jacarepagua) ,Entire home/apt,939,5,0,,,1,365
84759983,Ruy,Copacabana  ,Entire home/apt,699,5,0,,,1,0
84760150,Rodrigo,Anil  ,Entire home/apt,413,6,0,,,1,362
84762211,Carlos,Laranjeiras  ,Entire home/apt,533,15,0,,,1,83
84762400,Eliane,Copacabana  ,Entire home/apt,135,4,48,02/10/2018,1.83,1,304
84762696,Renata,Taquara  ,Private room,75,1,2,20/08/2018,0.16,1,358
84763301,Vitor,Freguesia (Jacarepagua) ,Entire home/apt,864,1,0,,,1,364
84765020,Marco Auralio,Gavea  ,Private room,150,3,1,03/01/2018,0.11,3,174
84765020,Marco Auralio,Gavea  ,Private room,131,4,1,17/12/2017,0.1,3,179
84765020,Marco Auralio,Gavea  ,Private room,150,4,0,,,3,179
84765060,Rodrigo E Silvana,Copacabana  ,Private room,349,5,0,,,3,364
84765060,Rodrigo E Silvana,Copacabana  ,Private room,252,5,0,,,3,364
84765060,Rodrigo E Silvana,Copacabana  ,Private room,199,5,0,,,3,364
84766753,Marina,Santa Teresa ,Private room,79,1,11,13/03/2017,0.41,2,194
84766753,Marina,Centro  ,Private room,71,1,0,,,2,363
84770023,Leonardo,Leblon  ,Entire home/apt,1315,30,0,,,1,363
84770150,Rosimeri,Cidade de Deus,Private room,319,3,0,,,1,0
84770918,Lygia,Leblon  ,Entire home/apt,4507,1,0,,,1,0
84771747,Marcio,Vargem Pequena ,Entire home/apt,1750,7,0,,,1,363
84772272,Maria Victoria,Catete  ,Entire home/apt,331,4,0,,,1,233
84772401,Laura,Copacabana  ,Entire home/apt,300,1,5,28/12/2017,0.19,1,89
84774648,Fernando,Copacabana  ,Private room,199,1,0,,,2,363
84774648,Fernando,Copacabana  ,Private room,86,1,0,,,2,364
84775449,Fausto,Camorim  ,Entire home/apt,999,10,0,,,1,365
84776846,Dai,Riachuelo  ,Private room,86,1,0,,,1,362
84777616,Mauro,Vargem Pequena ,Private room,139,1,0,,,1,365
84778003,Janaina,Cachambi  ,Entire home/apt,500,10,0,,,1,87
84781817,Rafaela,Barra da Tijuca,Entire home/apt,398,5,1,22/08/2016,0.04,1,78
84783273,Danilo,Humaita  ,Private room,331,1,0,,,1,365
84784052,Daniele,Barra da Tijuca,Entire home/apt,999,10,0,,,1,365
84784703,Agda,Engenho de Dentro,Entire home/apt,800,1,0,,,2,90
84784703,Agda,Engenho de Dentro,Entire home/apt,800,1,0,,,2,88
84784764,Noel,Copacabana  ,Entire home/apt,1127,1,0,,,2,365
84784764,Noel,Copacabana  ,Entire home/apt,1127,1,0,,,2,365
84785000,Mariana,Barra da Tijuca,Shared room,3756,1,0,,,1,365
84786319,Elaine,Jacarepagua  ,Entire home/apt,1998,5,0,,,1,0
84787563,Marco,Leme  ,Entire home/apt,500,2,0,,,1,364
84787585,Cassia,Barra da Tijuca,Entire home/apt,300,2,2,14/02/2018,0.21,1,175
84791474,Adriana,Copacabana  ,Private room,563,7,0,,,1,365
84793179,Claudio,Leme  ,Entire home/apt,270,3,0,,,1,356
84793605,Vinicius,Copacabana  ,Entire home/apt,500,8,1,20/07/2016,0.04,1,363
84794439,Fernanda,Botafogo  ,Entire home/apt,349,2,3,13/02/2018,0.12,1,178
84795715,Mario Lucio,Leblon  ,Entire home/apt,999,7,0,,,1,362
84796045,Aline,Encantado  ,Entire home/apt,199,1,0,,,1,365
84796703,Luis Carlos,Botafogo  ,Entire home/apt,124,3,0,,,1,0
84796927,Tamara,Ipanema  ,Entire home/apt,282,2,18,15/04/2018,1,1,72
84799247,Wallace,Santa Teresa ,Private room,79,1,19,04/10/2018,1.67,1,353
84800391,Luciana,Anil  ,Private room,207,1,0,,,1,365
84801048,Maria Das Graaas,Centro  ,Private room,278,1,0,,,1,358
84801277,Vania,Vargem Pequena ,Entire home/apt,1998,1,0,,,1,362
84803453,Fabiana,Freguesia (Jacarepagua) ,Private room,150,1,0,,,4,365
84803453,Fabiana,Freguesia (Jacarepagua) ,Private room,41,2,0,,,4,365
84803453,Fabiana,Maracanal  ,Shared room,150,3,0,,,4,364
84803453,Fabiana,Freguesia (Jacarepagua) ,Private room,60,2,0,,,4,362
84803931,Miguel,Santa Teresa ,Entire home/apt,601,3,0,,,1,362
84804361,Danielle,Ipanema  ,Entire home/apt,398,2,3,15/08/2016,0.11,1,253
84805318,Andre,Barra da Tijuca,Entire home/apt,319,5,0,,,1,362
84805496,Veronica,Guadalupe  ,Private room,188,1,0,,,1,365
84807682,Pedro,Centro  ,Entire home/apt,349,5,0,,,1,0
84808016,Leanidas,Recreio dos Bandeirantes,Entire home/apt,9014,40,0,,,1,365
84808741,Marcelo,Jacarepagua  ,Entire home/apt,2254,15,0,,,1,362
84809401,Daniel Alves,Jacarepagua  ,Private room,252,1,2,15/08/2016,0.08,1,363
84812101,Jurema,Recreio dos Bandeirantes,Private room,462,4,0,,,1,90
84833726,Anna Maria,Barra da Tijuca,Entire home/apt,120,1,13,30/09/2018,0.49,1,194
84837130,Ivanir,Copacabana  ,Entire home/apt,398,1,0,,,1,0
84871339,Denise,Barra da Tijuca,Entire home/apt,1900,7,0,,,1,0
84873368,Eliane,Anchieta  ,Entire home/apt,177,1,0,,,1,364
84876256,Glauco,Vargem Pequena ,Private room,199,1,0,,,1,364
84877409,Pri,Centro  ,Entire home/apt,252,1,0,,,1,343
84877445,Marcia,Ipanema  ,Entire home/apt,398,5,3,14/02/2018,0.23,1,114
84877699,Silvina Paula,Barra da Tijuca,Entire home/apt,349,2,0,,,1,329
84880586,Kannanda,Centro  ,Entire home/apt,1502,1,0,,,1,365
84881521,Dina,Copacabana  ,Private room,199,5,4,14/02/2018,0.15,1,358
84888751,Ricardo,Rocha  ,Entire home/apt,500,10,0,,,1,362
84888974,Lucas,Jacarepagua  ,Private room,312,1,6,09/04/2017,0.23,1,0
84893611,Debora,Barra da Tijuca,Entire home/apt,2501,15,0,,,1,365
84896774,Ana Jalia,Recreio dos Bandeirantes,Entire home/apt,999,7,0,,,1,0
84897348,Alan,Jacarepagua  ,Private room,488,1,0,,,1,365
84899944,Elcio,Bangu  ,Private room,60,1,4,06/06/2018,0.26,1,285
84900656,Ana,Flamengo  ,Entire home/apt,225,3,9,10/09/2018,0.34,1,58
84903941,Aline Mabel,Salo Conrado ,Entire home/apt,500,7,0,,,1,363
84905887,Tereza,Barra da Tijuca,Entire home/apt,11268,1,0,,,1,364
84907162,Marcos,Vila Valqueire ,Entire home/apt,379,1,0,,,1,0
84909629,Juan,Itanhanga  ,Private room,150,2,10,13/02/2018,0.38,3,360
84909629,Juan,Itanhanga  ,Private room,180,2,1,25/09/2017,0.08,3,365
84909629,Juan,Itanhanga  ,Private room,150,2,2,19/11/2017,0.12,3,89
84911257,Paulo,Centro  ,Entire home/apt,263,1,1,22/08/2016,0.04,1,364
84911760,Claudinha,Barra da Tijuca,Entire home/apt,1198,1,0,,,1,359
84914272,Fabio,Ipanema  ,Entire home/apt,2836,6,0,,,1,363
84914563,Lenin,Laranjeiras  ,Entire home/apt,1198,30,0,,,1,365
84916966,Cristina,Flamengo  ,Entire home/apt,451,2,0,,,1,365
84917838,Dabora,Jacarepagua  ,Private room,601,15,0,,,3,364
84917838,Dabora,Jacarepagua  ,Entire home/apt,800,15,0,,,3,364
84917838,Dabora,Jacarepagua  ,Entire home/apt,800,15,0,,,3,364
84924835,Silvio Henrique,Engenho de Dentro,Private room,1052,5,0,,,1,83
84926586,Tiago Vitor,Centro  ,Entire home/apt,1499,1,0,,,2,179
84926586,Tiago Vitor,Centro  ,Private room,398,1,0,,,2,364
84927435,Vanessa,Jacarepagua  ,Entire home/apt,1300,1,2,25/09/2017,0.08,1,89
84931865,Fabio,Jacarepagua  ,Entire home/apt,999,1,0,,,1,89
84934589,Tatiana,Jacarepagua  ,Entire home/apt,563,5,2,21/08/2016,0.08,1,364
84935546,Gilberto,Barra da Tijuca,Entire home/apt,977,18,0,,,1,365
84939296,Carlos,Recreio dos Bandeirantes,Entire home/apt,999,3,0,,,1,0
84940355,Bianca,Jacarepagua  ,Entire home/apt,500,10,0,,,1,365
84942303,Alex,Barra da Tijuca,Entire home/apt,2655,6,0,,,1,362
84942794,Flavia,Itanhanga  ,Entire home/apt,37559,7,0,,,1,0
84943706,Jaqueline,Pechincha  ,Private room,199,1,0,,,2,0
84943706,Jaqueline,Pechincha  ,Private room,199,1,0,,,2,0
84946383,Alessandra,Jardim Sulacap ,Entire home/apt,1127,9,0,,,1,365
84946777,Marco,Vargem Grande ,Entire home/apt,980,1,0,,,1,90
84948371,Viviane,Copacabana  ,Entire home/apt,150,4,23,19/08/2018,0.89,1,79
84949895,Vladimir,Recreio dos Bandeirantes,Entire home/apt,406,3,0,,,1,365
84951660,Josa Carlos,Cidade Nova ,Entire home/apt,451,5,0,,,1,365
84954088,Cristina,Barra da Tijuca,Entire home/apt,1127,7,1,21/07/2016,0.04,1,88
84955925,Lima,Barra da Tijuca,Entire home/apt,751,3,0,,,1,364
84956703,Carlos Japy,Camorim  ,Entire home/apt,950,4,0,,,1,180
84959130,Igmar,Barra da Tijuca,Entire home/apt,1127,1,0,,,1,364
84959485,Leandro,Leme  ,Entire home/apt,1070,3,0,,,1,89
84960409,Regiane,Barra da Tijuca,Entire home/apt,4999,20,0,,,1,363
84960966,Marcio,Jacarepagua  ,Entire home/apt,1213,7,0,,,1,0
84961714,Thais,Portuguesa  ,Entire home/apt,349,3,0,,,1,364
84962043,Durval,Barra da Tijuca,Entire home/apt,379,15,0,,,1,365
84972028,Josa Ricardo,Vargem Pequena ,Entire home/apt,999,30,0,,,1,363
84972292,Orlando,Jacarepagua  ,Entire home/apt,601,3,0,,,1,0
84973181,Rodrigo,Barra da Tijuca,Entire home/apt,939,10,0,,,1,89
84974632,Natiele,Camorim  ,Private room,376,1,0,,,1,358
84976564,Renato Mauro S,Salo Conrado ,Private room,222,7,0,,,1,0
84978582,Renata,Barra da Tijuca,Private room,481,10,0,,,1,362
84981087,Rafael,Copacabana  ,Entire home/apt,548,5,0,,,1,194
84983463,Rosangela,Guaratiba  ,Entire home/apt,128,1,0,,,1,365
84984178,Elson,Tomas Coelho ,Entire home/apt,751,1,0,,,1,365
84986992,Ana Carolina,Humaita  ,Private room,1502,2,1,04/08/2016,0.04,1,284
84989313,Renata,Botafogo  ,Private room,500,2,0,,,1,0
84989672,Eny,Copacabana  ,Entire home/apt,5634,15,0,,,1,365
84990239,Renata E Helio,Ipanema  ,Entire home/apt,120,2,6,01/03/2017,0.27,1,307
84990506,Alexandre,Jacarepagua  ,Entire home/apt,800,15,0,,,1,89
84991388,Leonardo,Recreio dos Bandeirantes,Entire home/apt,188,1,0,,,1,363
84991444,Sergio Luiz De,Barra da Tijuca,Entire home/apt,500,7,0,,,1,358
84992116,Cecilia,Tijuca  ,Entire home/apt,150,1,0,,,1,358
84994208,Sarita,Recreio dos Bandeirantes,Entire home/apt,101,1,1,01/01/2018,0.11,1,290
84994433,Everaldo,Freguesia (Jacarepagua) ,Entire home/apt,999,7,0,,,1,0
84996756,Ricardo,Recreio dos Bandeirantes,Entire home/apt,4000,10,0,,,1,0
84997187,Jorgito,Flamengo  ,Entire home/apt,1765,10,0,,,1,363
84999344,Kellen,Copacabana  ,Entire home/apt,154,3,0,,,1,0
85001393,Claudio,Glaria  ,Entire home/apt,169,15,0,,,1,364
85005874,Inacio,Barra da Tijuca,Entire home/apt,150,1,18,03/06/2017,0.68,1,0
85006297,Alexandre,Barra da Tijuca,Entire home/apt,451,1,0,,,1,365
85008236,Elizabeth,Tijuca  ,Private room,150,3,0,,,1,0
85013826,Lauro,Barra da Tijuca,Entire home/apt,999,10,0,,,1,89
85014227,Andra,Jacarepagua  ,Entire home/apt,252,10,0,,,1,0
85029524,Rita De Cassia,Jacarepagua  ,Entire home/apt,699,1,0,,,1,365
85063703,Allan,Santa Teresa ,Entire home/apt,162,2,1,01/01/2018,0.11,1,365
85065775,Ana Celina,Madureira  ,Entire home/apt,252,10,0,,,1,363
85069642,Rosangela,Copacabana  ,Entire home/apt,199,3,1,01/01/2018,0.11,2,350
85069642,Rosangela,Copacabana  ,Entire home/apt,165,7,0,,,2,334
85069906,Bacelar,Jacarepagua  ,Entire home/apt,999,15,0,,,1,362
85074457,Jose Roberto,Botafogo  ,Entire home/apt,751,7,0,,,1,362
85085620,Guilherme,Jacarepagua  ,Entire home/apt,939,7,0,,,1,363
85087238,Lucas,Botafogo  ,Entire home/apt,391,2,0,,,1,362
85088418,Gabriela,Camorim  ,Private room,650,3,0,,,1,179
85088679,Altamir,Ipanema  ,Entire home/apt,349,2,4,21/08/2016,0.15,1,194
85091847,Luis Vlademir,Vargem Grande ,Entire home/apt,1198,2,0,,,1,88
85092150,Adriana,Tijuca  ,Private room,158,1,6,22/08/2016,0.23,1,90
85093404,Marcelo,Vargem Pequena ,Entire home/apt,1198,21,0,,,1,89
85094389,Pedro,Barra da Tijuca,Entire home/apt,601,7,1,15/08/2016,0.04,1,0
85097296,Ramon,Jacarepagua  ,Private room,349,10,0,,,1,87
85102218,Pedro,Ipanema  ,Private room,79,2,3,02/01/2018,0.23,2,151
85102218,Pedro,Ipanema  ,Private room,124,2,6,04/04/2018,0.46,2,151
85104570,Andra,Jacarepagua  ,Entire home/apt,1315,5,0,,,1,365
85104991,Maria Aparecida,Freguesia (Jacarepagua) ,Entire home/apt,379,7,0,,,2,0
85104991,Maria Aparecida,Anil  ,Entire home/apt,379,7,0,,,2,0
85105244,Isabel,Copacabana  ,Entire home/apt,1127,1,2,15/08/2016,0.07,1,365
85105288,Danielle,Ipanema  ,Private room,300,2,2,13/02/2018,0.21,1,0
85106786,Ronnie,Barra da Tijuca,Entire home/apt,1251,6,0,,,1,358
85107950,Maiko,Recreio dos Bandeirantes,Entire home/apt,999,15,0,,,1,362
85109302,Ruy,Barra da Tijuca,Entire home/apt,901,7,0,,,1,0
85109625,Edilson,Ipanema  ,Entire home/apt,1878,3,0,,,1,363
85111445,Marcos,Maier  ,Private room,146,14,0,,,1,358
85112535,Larry,Freguesia (Jacarepagua) ,Private room,372,3,0,,,1,0
85115792,Sebastiao,Barra da Tijuca,Entire home/apt,4507,30,0,,,1,362
85120464,Ana Maria,Barra da Tijuca,Private room,75,3,13,08/10/2018,0.59,3,302
85120464,Ana Maria,Barra da Tijuca,Private room,79,2,1,07/10/2017,0.08,3,240
85120464,Ana Maria,Barra da Tijuca,Private room,53,1,6,30/09/2018,0.64,3,303
85121083,Vinicius,Ipanema  ,Entire home/apt,999,1,0,,,1,362
85121514,Erica,Jacarepagua  ,Entire home/apt,563,1,7,24/09/2017,0.26,1,363
85122845,Jerli,Centro  ,Entire home/apt,300,2,12,16/01/2018,0.61,1,164
85124035,Davi,Jacarepagua  ,Private room,131,1,1,14/08/2016,0.04,1,364
85124290,Mona,Leblon  ,Entire home/apt,800,3,0,,,1,0
85127721,Patricia,Gardania Azul ,Entire home/apt,3005,7,0,,,1,89
85128598,Jaqueline,Maier  ,Private room,169,3,0,,,1,0
85130483,Andre,Flamengo  ,Private room,41,30,0,,,1,279
85132997,Helena,Santa Teresa ,Entire home/apt,199,3,1,16/08/2016,0.04,1,88
85135829,Samara,Copacabana  ,Entire home/apt,999,1,0,,,1,363
85136468,Josielma,Cidade Nova ,Entire home/apt,139,1,21,01/01/2018,0.79,1,72
85139306,Izabela,Jacarepagua  ,Private room,398,3,0,,,1,89
85139579,Salviano,Ipanema  ,Entire home/apt,300,3,4,14/02/2018,0.15,2,357
85139579,Salviano,Copacabana  ,Entire home/apt,500,5,0,,,2,358
85141286,Gabriel,Copacabana  ,Entire home/apt,999,5,0,,,1,0
85143518,Thaas,Maracanal  ,Private room,101,2,2,21/08/2016,0.08,1,0
85144032,Luiz,Salo Francisco Xavier,Entire home/apt,327,7,0,,,1,0
85148232,Camila,Maracanal  ,Shared room,162,1,0,,,1,90
85148655,Joalo Victor,Copacabana  ,Private room,451,10,0,,,1,363
85149396,Leonardo,Campo Grande ,Entire home/apt,199,10,0,,,1,364
85149998,Diego,Camorim  ,Entire home/apt,699,1,0,,,1,364
85150936,Cristiano,Barra da Tijuca,Private room,500,1,0,,,1,0
85152800,Soraya,Barra da Tijuca,Entire home/apt,650,7,0,,,1,362
85154335,Priscila,Copacabana  ,Entire home/apt,349,2,3,15/02/2018,0.15,1,333
85155819,Marcello,Taquara  ,Entire home/apt,300,5,0,,,1,362
85156060,Nicollas,Recreio dos Bandeirantes,Entire home/apt,650,5,0,,,1,0
85156166,Andre,Vargem Pequena ,Entire home/apt,800,5,0,,,1,362
